Title,Price,Location,Bedrooms,Bathrooms,Land Area,Building Area,Agent Name,URL,Price per Bedroom,Cost per Bedroom,Area per Bedroom
"Rumah Kost 44 Kamar Penuh Dkt Kampus Telkom Dayeuh Kolot, Bandung",9900.0,"Dayeuhkolot, Bandung",44.0,38.0,689.0,1048.0,Joko Suhartono,"<a href=""https://www.rumah123.com/properti/bandung/kss10835/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10835/</a>",3.75,225.0,23.818181818181817
Kostan Aktif 5 Lantai Ramai Strategis Siap Huni di Batununggal Bandung,9900.0,"Batununggal, Bandung",50.0,50.0,198.0,950.0,Yovie Fame,"<a href=""https://www.rumah123.com/properti/bandung/kss2109/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2109/</a>",3.3,198.0,19.0
Kos LUX FULL ROI 11,9900.0,"Buah Batu, Bandung",52.0,51.0,198.0,950.0,Tanu Widjojo,"<a href=""https://www.rumah123.com/properti/bandung/kss3502/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3502/</a>",3.173076923076923,190.3846153846154,18.26923076923077
Kos Bubat Roi 11,9900.0,"Regol, Bandung",52.0,51.0,198.0,950.0,Tanu Widjojo,"<a href=""https://www.rumah123.com/properti/bandung/kss1646/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1646/</a>",3.173076923076923,190.3846153846154,18.26923076923077
Dijual Kost2an Aktif Furnished di Batununggal Bandung,9900.0,"Batununggal, Bandung",50.0,50.0,198.0,950.0,Agung Budiono Subowo,"<a href=""https://www.rumah123.com/properti/bandung/kss1807/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1807/</a>",3.3,198.0,19.0
Kost2an aktif di Batununggal Bandung Full Furnished (per kamar),9900.0,"Batununggal, Bandung",50.0,50.0,198.0,950.0,Ekawatiningrum,"<a href=""https://www.rumah123.com/properti/bandung/kss4086/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4086/</a>",3.3,198.0,19.0
Kost Aktif Full Terisi 50 Pintu Mengger Batununggal Bandung,9900.0,"Batununggal, Bandung",50.0,50.0,198.0,950.0,Teti Hartiyati,"<a href=""https://www.rumah123.com/properti/bandung/kss1641/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1641/</a>",3.3,198.0,19.0
SURYA SUMANTRI SAYAP KOST AKTIF INGIN DIJUAL CEPAT,10000.0,"Sukajadi, Bandung",40.0,40.0,664.0,340.0,William Kartasasmita,"<a href=""https://www.rumah123.com/properti/bandung/kss3040/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3040/</a>",4.166666666666666,250.0,8.5
BABAKAN JERUK KOST AKTIF INGIN CEPAT JUAL,10000.0,"Sukajadi, Bandung",40.0,40.0,664.0,340.0,William Kartasasmita,"<a href=""https://www.rumah123.com/properti/bandung/kss3178/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3178/</a>",4.166666666666666,250.0,8.5
"Jual Kost - kost di Ciumbuleuit, Bandung",10000.0,"Ciumbuleuit, Bandung",32.0,24.0,1193.0,571.0,Cynthia Avianti Sugeng,"<a href=""https://www.rumah123.com/properti/bandung/kss4939/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4939/</a>",5.208333333333333,312.5,17.84375
Kost Aktif 3 Lantai di Depan Rshs RS Hasan Sadikin Kec Sukajadi Bandung,10000.0,"Sukajadi, Bandung",36.0,36.0,364.0,873.0,Cen Yu Lie,"<a href=""https://www.rumah123.com/properti/bandung/kss9794/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9794/</a>",4.62962962962963,277.77777777777777,24.25
Jual Kost Di Regol Bandung Full Furnished Premium,10000.0,"Regol, Bandung",40.0,40.0,245.0,700.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss11713/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss11713/</a>",4.166666666666666,250.0,17.5
Kost Putri Full Furnished Gabung Dengan Rumah Induk Dago Bandung,10000.0,"Dago, Bandung",16.0,16.0,592.0,1000.0,Silvi Erlina,"<a href=""https://www.rumah123.com/properti/bandung/kss12724/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12724/</a>",10.416666666666666,625.0,62.5
Kostan 3 Lantai di Ciumbuleuit Lokasi Strategis,10000.0,"Ciumbuleuit, Bandung",36.0,24.0,1193.0,571.0,glennisa Cyndie,"<a href=""https://www.rumah123.com/properti/bandung/kss8844/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss8844/</a>",4.62962962962963,277.77777777777777,15.86111111111111
Dijual Kost 2 Lantai Di Astanaanyar Kota Bandung,10000.0,"Astanaanyar, Bandung",21.0,11.0,527.0,569.0,Eric,"<a href=""https://www.rumah123.com/properti/bandung/kss5813/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5813/</a>",7.936507936507936,476.1904761904762,27.095238095238095
Kos kosan Depan R S H S Bandung,10000.0,"Sukajadi, Bandung",36.0,36.0,364.0,873.0,ERLY,"<a href=""https://www.rumah123.com/properti/bandung/kss5829/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5829/</a>",4.62962962962963,277.77777777777777,24.25
Rumah Dan Kost Kostan Di Tubagus Ismail Dago Lokasi Strategis,10000.0,"Tubagus Ismail, Bandung",21.0,19.0,602.0,475.0,Lia Patah,"<a href=""https://www.rumah123.com/properti/bandung/kss16382/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16382/</a>",7.936507936507936,476.1904761904762,22.61904761904762
Dijual Kosan Dan Hotel di Setiabudi Mainroad,10500.0,"Setiabudi, Bandung",12.0,13.0,418.0,500.0,mei Mei One Realty Elite,"<a href=""https://www.rumah123.com/properti/bandung/kss799/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss799/</a>",14.583333333333334,875.0,41.666666666666664
Dijual Kosan Dan Hotel Lokasi Strategis di Setiabudi Mainroad,10500.0,"Setiabudi, Bandung",12.0,13.0,418.0,500.0,Anne Lusye,"<a href=""https://www.rumah123.com/properti/bandung/kss818/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss818/</a>",14.583333333333334,875.0,41.666666666666664
Jual Hotel Berjalan di Setiabudi Mainroad Bandung Utara,10500.0,"Setiabudi, Bandung",12.0,13.0,418.0,500.0,BeMz Berman,"<a href=""https://www.rumah123.com/properti/bandung/kss1143/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1143/</a>",14.583333333333334,875.0,41.666666666666664
Rumah Kost Profitable di Sayap Riau Asri dan Siap Huni,10500.0,"Riau, Bandung",26.0,3.0,497.0,400.0,lie anty,"<a href=""https://www.rumah123.com/properti/bandung/kss5296/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5296/</a>",6.730769230769231,403.84615384615387,15.384615384615385
Rumah Dan Kost Strategis Tubagus Ismail Kota Bandung,10500.0,"Tubagus Ismail, Bandung",16.0,8.0,606.0,360.0,Susan,"<a href=""https://www.rumah123.com/properti/bandung/kss12537/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12537/</a>",10.9375,656.25,22.5
Rumah Dan Kost Strategis di Tubagus Ismail Kota Bandung,10500.0,"Tubagus Ismail, Bandung",16.0,8.0,606.0,360.0,Alice,"<a href=""https://www.rumah123.com/properti/bandung/kss12539/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12539/</a>",10.9375,656.25,22.5
"For Sale Kost Aman Nyaman Geger Kalong, Bandung",11000.0,"Geger Kalong, Bandung",13.0,13.0,362.0,627.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss5730/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5730/</a>",14.102564102564104,846.1538461538462,48.23076923076923
Kost Keren Dan Luas 2Lantai Di Cigadung Bandung,11000.0,"Cigadung, Bandung",26.0,27.0,942.0,800.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss6241/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6241/</a>",7.051282051282052,423.0769230769231,30.76923076923077
Kost 3 Lantai di Hegarmanah Bandung Luas dan Cantik,11000.0,"Hegarmanah, Bandung",36.0,24.0,1193.0,571.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss5293/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5293/</a>",5.092592592592593,305.55555555555554,15.86111111111111
"Jual Cepat Rumah Kost Ciumbuluit Dekat Unpar,rs Rotinsulu bandung utara",11000.0,"Ciumbuleuit, Bandung",36.0,24.0,1193.0,571.0,Lely Lindawati,"<a href=""https://www.rumah123.com/properti/bandung/kss7007/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss7007/</a>",5.092592592592593,305.55555555555554,15.86111111111111
Dijual Kosan 3 Lantai Sangat Strategis Area Hegarmanah Bandung,11000.0,"Hegarmanah, Bandung",36.0,24.0,1193.0,571.0,Beyond Property Soekarno Hatta,"<a href=""https://www.rumah123.com/properti/bandung/kss1563/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1563/</a>",5.092592592592593,305.55555555555554,15.86111111111111
Kostan Kawasan Strategis Dan Nyaman Di Gegerkalong,11000.0,"Geger Kalong, Bandung",13.0,13.0,362.0,627.0,Indah fung,"<a href=""https://www.rumah123.com/properti/bandung/kss12836/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12836/</a>",14.102564102564104,846.1538461538462,48.23076923076923
Rumah Kos 5 Lantai Estetik Full Furnish Ada Gym Di Batununggal,11000.0,"Batununggal, Bandung",52.0,52.0,198.0,950.0,Siska silviana,"<a href=""https://www.rumah123.com/properti/bandung/kss2310/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2310/</a>",3.525641025641026,211.53846153846155,18.26923076923077
"Kost di Dago, Bandung 475 m",11000.0,"Dago, Bandung",18.0,18.0,602.0,475.0,Yuniati,"<a href=""https://www.rumah123.com/properti/bandung/kss15833/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15833/</a>",10.185185185185185,611.1111111111111,26.38888888888889
Kost Harga Murah Ada Banyak Kamar di Pasundan,11000.0,"Regol, Bandung",50.0,18.0,700.0,1200.0,Jackson Yap,"<a href=""https://www.rumah123.com/properti/bandung/kss5352/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5352/</a>",3.666666666666667,220.0,24.0
Kost Tengah Kota 3 lantai 27 Kamar Dekat Perkantoran,11500.0,"Regol, Bandung",27.0,27.0,360.0,800.0,Andrew Octavianus,"<a href=""https://www.rumah123.com/properti/bandung/kss3268/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3268/</a>",7.098765432098765,425.9259259259259,29.62962962962963
Dijual Kost Exclusive Plus Penginapan Berjalan Income Bagus di Bandung Pusat,11500.0,"Regol, Bandung",24.0,24.0,300.0,750.0,Glory's Property,"<a href=""https://www.rumah123.com/properti/bandung/kss10572/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10572/</a>",7.986111111111111,479.1666666666667,31.25
Dijual Kost Exclusive Plus Penginapan Berjalan Income Bagus di Bandung Pusat,11500.0,"Buah Batu, Bandung",24.0,24.0,300.0,750.0,Glory's Property,"<a href=""https://www.rumah123.com/properti/bandung/kss10361/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10361/</a>",7.986111111111111,479.1666666666667,31.25
"Kost Cantik Mewah Geger Kalong, Bandung",11500.0,"Geger Kalong, Bandung",14.0,13.0,720.0,400.0,handy cahyadi commercial,"<a href=""https://www.rumah123.com/properti/bandung/kss5689/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5689/</a>",13.69047619047619,821.4285714285714,28.571428571428573
"Good Investment Rumah Kost Aktif Diarea Ramai Surya Sumantri, Bandung",11500.0,"Surya Sumantri, Bandung",32.0,32.0,419.0,976.0,Beyond Property Indonesia,"<a href=""https://www.rumah123.com/properti/bandung/kss16187/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16187/</a>",5.989583333333333,359.375,30.5
Kost Di Tengah Kota Bandung Full Furniture,11500.0,"Regol, Bandung",27.0,27.0,360.0,800.0,Yulie Green House,"<a href=""https://www.rumah123.com/properti/bandung/kss3161/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3161/</a>",7.098765432098765,425.9259259259259,29.62962962962963
Dijual Kosan Berjalan Dekat Tsm Trans Studio Mall di Gatot Subroto,12000.0,"Gatot Subroto, Bandung",32.0,28.0,450.0,650.0,Glory's Property,"<a href=""https://www.rumah123.com/properti/bandung/kss10880/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10880/</a>",6.25,375.0,20.3125
"Rumah Kost Full Occupancy Di Tubagus Ismail Dekat Itb, Unpad",12000.0,"Dago, Bandung",27.0,27.0,970.0,750.0,Ivan OneRealty,"<a href=""https://www.rumah123.com/properti/bandung/kss14564/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14564/</a>",7.407407407407407,444.44444444444446,27.77777777777778
"Kost di Mainroad Jatinangor, Bandung",12000.0,"Jatinangor, Bandung",19.0,19.0,827.0,500.0,Edwin Wijaya,"<a href=""https://www.rumah123.com/properti/bandung/kss3238/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3238/</a>",10.526315789473685,631.578947368421,26.31578947368421
"Kost di Mainroad Jatinangor, Bandung",12000.0,"Jatinangor, Bandung",19.0,19.0,827.0,500.0,Edwin Wong,"<a href=""https://www.rumah123.com/properti/bandung/kss3236/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3236/</a>",10.526315789473685,631.578947368421,26.31578947368421
Dijual Rumah Kost 3 Lantai Siap Huni Lokasi Bagus di Sayap Cipaganti Bandung,12000.0,"Cipaganti, Bandung",24.0,24.0,289.0,600.0,Anto Fame Property,"<a href=""https://www.rumah123.com/properti/bandung/kss14291/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14291/</a>",8.333333333333334,500.0,25.0
"Kost di Cigondewah, Bandung SHM",12000.0,"Cigondewah, Bandung",84.0,80.0,700.0,1200.0,Felix Wijaya,"<a href=""https://www.rumah123.com/properti/bandung/kss17007/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17007/</a>",2.380952380952381,142.85714285714286,14.285714285714286
Kostan Aktif 3 Lantai Ramai Strategis Di Sayap Cipaganti Bandung,12000.0,"Cipaganti, Bandung",24.0,24.0,289.0,600.0,Hendra Kusno,"<a href=""https://www.rumah123.com/properti/bandung/kss12953/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12953/</a>",8.333333333333334,500.0,25.0
Dijual Rumah Kost 3 Lantai Siap Huni Lokasi Bagus di Sayap Cipaganti,12000.0,"Cipaganti, Bandung",24.0,24.0,289.0,600.0,Sherly Herianto Sugiarcu,"<a href=""https://www.rumah123.com/properti/bandung/kss14295/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14295/</a>",8.333333333333334,500.0,25.0
Dijual Rumah Kost Nyaman Siap Huni Lokasi Bagus di Sayap Cipaganti Bandung,12000.0,"Cipaganti, Bandung",24.0,24.0,289.0,600.0,Ekawatiningrum,"<a href=""https://www.rumah123.com/properti/bandung/kss14269/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14269/</a>",8.333333333333334,500.0,25.0
Kostan Aktif 3 Lantai Strategis Siap Huni di Cipaganti Bandung,12000.0,"Cipaganti, Bandung",24.0,24.0,289.0,600.0,Yovie,"<a href=""https://www.rumah123.com/properti/bandung/kss12910/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12910/</a>",8.333333333333334,500.0,25.0
Kostan Aktif 3 Lantai Strategis Ramai Siap Huni di Cigapanti Bandung,12000.0,"Cipaganti, Bandung",24.0,24.0,289.0,600.0,Yovie Fame,"<a href=""https://www.rumah123.com/properti/bandung/kss12913/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12913/</a>",8.333333333333334,500.0,25.0
Dijual Kost Kostan Lokasi Strategis Ciumbuleuit Lingkungan Nyaman Harga Terbaik,12500.0,"Ciumbuleuit, Bandung",36.0,24.0,1193.0,571.0,adde,"<a href=""https://www.rumah123.com/properti/bandung/kss16686/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16686/</a>",5.787037037037037,347.22222222222223,15.86111111111111
Rumah Kost Aktif di Cipedes Sayap Sukajadi. Lokasi Strategis Hanya 10 Menit Dari Tol Pasteur,12500.0,"Cipedes, Bandung",37.0,31.0,1227.0,800.0,Zachra .,"<a href=""https://www.rumah123.com/properti/bandung/kss5823/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5823/</a>",5.630630630630631,337.8378378378378,21.62162162162162
Dijual Rumah Kos 36 Pintu Full Furnished di Hegarmanah Bandung,12500.0,"Ciumbuleuit, Bandung",36.0,24.0,1193.0,571.0,riska alpha realty,"<a href=""https://www.rumah123.com/properti/bandung/kss17834/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17834/</a>",5.787037037037037,347.22222222222223,15.86111111111111
Rumah Kost Aktif di Cipedes Sayap Sukajadi. Lokasi Strategis Hanya 10 Menit Dari Tol Pasteur,12500.0,"Cipedes, Bandung",37.0,31.0,1227.0,800.0,Lucia Lanny,"<a href=""https://www.rumah123.com/properti/bandung/kss5821/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss5821/</a>",5.630630630630631,337.8378378378378,21.62162162162162
Dijual Rumah Kost Okupansi Bagus di Ciumbuleuit Bandung Kota,12500.0,"Ciumbuleuit, Bandung",36.0,24.0,1193.0,571.0,Kharisma Alpha Realty,"<a href=""https://www.rumah123.com/properti/bandung/kss26192/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss26192/</a>",5.787037037037037,347.22222222222223,15.86111111111111
"Rumah & Kost Sayap Pasteur, Bandung",12500.0,"Pasteur, Bandung",37.0,31.0,1227.0,800.0,Susan Tedja,"<a href=""https://www.rumah123.com/properti/bandung/kss2630/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2630/</a>",5.630630630630631,337.8378378378378,21.62162162162162
Kos Mewah Omset 1 Milyar Th Jatinangor Dkt Itb,12900.0,"Jatinangor, Bandung",54.0,54.0,470.0,1200.0,yudie kurniawan,"<a href=""https://www.rumah123.com/properti/bandung/kss13569/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss13569/</a>",3.9814814814814814,238.88888888888889,22.22222222222222
"Dijual Kost Aktif 2 Lantai di Sukajadi, Bandung Yuk Nego Dulu",13000.0,"Sukajadi, Bandung",11.0,10.0,272.0,190.0,Cienz Beyond,"<a href=""https://www.rumah123.com/properti/bandung/kss6944/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6944/</a>",19.696969696969695,1181.8181818181818,17.272727272727273
Kost Aktif Dekat Univ Maranatha di Babakan Jeruk Pasteur Bandung,13000.0,"Pasteur, Bandung",11.0,10.0,272.0,190.0,cing cing,"<a href=""https://www.rumah123.com/properti/bandung/kss9327/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss9327/</a>",19.696969696969695,1181.8181818181818,17.272727272727273
Rumah Kost Dekat Gate Tol Pasteur di Babakan Jeruk Bandung,13000.0,"Bandung Kota, Bandung",11.0,10.0,272.0,190.0,cing cing,"<a href=""https://www.rumah123.com/properti/bandung/kss8437/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss8437/</a>",19.696969696969695,1181.8181818181818,17.272727272727273
"Kost Dan Rumah Tinggal Sayap Surya Sumantri, Bandung",13000.0,"Surya Sumantri, Bandung",11.0,10.0,272.0,190.0,Willy Liauw,"<a href=""https://www.rumah123.com/properti/bandung/kss7912/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss7912/</a>",19.696969696969695,1181.8181818181818,17.272727272727273
Dijual Rumah Kost Sayap Surya Sumantri,13000.0,"Surya Sumantri, Bandung",13.0,7.0,272.0,190.0,Sylvia wong,"<a href=""https://www.rumah123.com/properti/bandung/kss8033/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss8033/</a>",16.666666666666664,1000.0,14.615384615384615
Kost Bagus Dan Luas di Jatinangor Strategis Dekat Unpad Bandung,13500.0,"Jatinangor, Bandung",13.0,17.0,1310.0,900.0,Tita Widati Artha,"<a href=""https://www.rumah123.com/properti/bandung/kss10072/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss10072/</a>",17.307692307692307,1038.4615384615386,69.23076923076923
Rumah Kost Sayap Dago Bandung Cisitu Itb Tubagus,15500.0,"Sayap Dago, Bandung",37.0,37.0,765.0,1600.0,Henri Wonk,"<a href=""https://www.rumah123.com/properti/bandung/kss1344/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1344/</a>",6.981981981981981,418.9189189189189,43.24324324324324
Dijual Rumah Kost 37 Kamar Di Cisitu Dago Dekat Dengan Kampus Itb Cisitu Coblong,15500.0,"Coblong, Bandung",41.0,40.0,765.0,900.0,Yanti Sukmawati,"<a href=""https://www.rumah123.com/properti/bandung/kss15752/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15752/</a>",6.300813008130081,378.0487804878049,21.951219512195124
Rumah Kost Dago Bagus Aman Strategis,15500.0,"Dago, Bandung",37.0,37.0,765.0,1200.0,Yulie Green House,"<a href=""https://www.rumah123.com/properti/bandung/kss3437/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3437/</a>",6.981981981981981,418.9189189189189,32.432432432432435
Rumah Kos Aktif Strategis Di Cisitu Coblong Dago,15500.0,"Coblong, Bandung",37.0,37.0,765.0,900.0,Amie,"<a href=""https://www.rumah123.com/properti/bandung/kss15551/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15551/</a>",6.981981981981981,418.9189189189189,24.324324324324323
Kost Tubagus Ismail Dago 44 Kamar Harga Murah,16000.0,"Tubagus Ismail, Bandung",44.0,44.0,1586.0,1000.0,Sukma Pakar,"<a href=""https://www.rumah123.com/properti/bandung/kss1751/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss1751/</a>",6.060606060606061,363.6363636363636,22.727272727272727
Rumah Tua Bekas Kost An Dijalan Cikutra Dekat Kampus Widyatama,16300.0,"Cikutra, Bandung",20.0,10.0,1290.0,700.0,Dadang Kurnia,"<a href=""https://www.rumah123.com/properti/bandung/kss2186/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss2186/</a>",13.583333333333334,815.0,35.0
Kost Luas Lokasi Strategis Pusat Kota Didaerah Tubagus Ismail,16300.0,"Tubagus Ismail, Bandung",44.0,44.0,1586.0,1000.0,Indah fung,"<a href=""https://www.rumah123.com/properti/bandung/kss25811/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss25811/</a>",6.174242424242425,370.45454545454544,22.727272727272727
"Kost Kece Strategis Dan Luas Di Tubagus Ismail, Bandung",16300.0,"Tubagus Ismail, Bandung",44.0,44.0,1586.0,1000.0,Nati Nati,"<a href=""https://www.rumah123.com/properti/bandung/kss26065/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss26065/</a>",6.174242424242425,370.45454545454544,22.727272727272727
"Kost 22 Kamar di Buah Batu, Bandung",16500.0,"Buah Batu, Bandung",22.0,23.0,137.0,250.0,Yanto Property,"<a href=""https://www.rumah123.com/properti/bandung/kss3136/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3136/</a>",12.5,750.0,11.363636363636363
Rumah Kost Eksekutif 21 Kamar di Tubagus Ismail Bandung,16500.0,"Tubagus Ismail, Bandung",21.0,21.0,350.0,1000.0,Maxpro,"<a href=""https://www.rumah123.com/properti/bandung/kss3319/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss3319/</a>",13.095238095238095,785.7142857142857,47.61904761904762
Rumah Kost Strategis Tengah Kota Bandung,16500.0,"Gatot Subroto, Bandung",20.0,15.0,600.0,500.0,Balindo Realty Lingkar Selatan,"<a href=""https://www.rumah123.com/properti/bandung/kss4364/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4364/</a>",13.75,825.0,25.0
Dijual Kost di Tubagus Ismail Dkt Itb Unikom 31 Kamar Pn,17500.0,"Tubagus Ismail, Bandung",31.0,31.0,331.0,900.0,Nugraha,"<a href=""https://www.rumah123.com/properti/bandung/kss12141/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12141/</a>",9.408602150537636,564.516129032258,29.032258064516128
Kost 3 Lantai 28 Kamar Tubagus Ismail Dkt Itb Unikom Unpad Pn,17500.0,"Coblong, Bandung",28.0,28.0,294.0,900.0,Nugraha,"<a href=""https://www.rumah123.com/properti/bandung/kss12143/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss12143/</a>",10.416666666666668,625.0,32.142857142857146
Dijual Kos-kosan Aktif Mainroad Setiabudi,17900.0,"Setiabudi, Bandung",20.0,4.0,815.0,500.0,Dickie,"<a href=""https://www.rumah123.com/properti/bandung/kss4446/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss4446/</a>",14.916666666666666,895.0,25.0
Rumah Dijual Plus Kostan Strategis Dekat Transmart Buahbatu,18000.0,"Buah Batu, Bandung",13.0,5.0,938.0,1200.0,DIKI HARIADI,"<a href=""https://www.rumah123.com/properti/bandung/kss6803/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss6803/</a>",23.076923076923077,1384.6153846153845,92.3076923076923
Kost Luas Dan Strategis 2 Lantai Di Tubagus Ismail,18000.0,"Tubagus Ismail, Bandung",38.0,38.0,1100.0,800.0,Indah fung,"<a href=""https://www.rumah123.com/properti/bandung/kss25812/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss25812/</a>",7.894736842105263,473.6842105263158,21.05263157894737
"Dijual Rumah Kost Dekat Dengan Area Perkampusan Seperti Unikom, Umpad Dan Itb Tubagus Ismail Bandung Utara",18000.0,"Bandung Kota, Bandung",38.0,38.0,1100.0,800.0,Yanti Sukmawati,"<a href=""https://www.rumah123.com/properti/bandung/kss15751/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss15751/</a>",7.894736842105263,473.6842105263158,21.05263157894737
Menarik Kost Aktif 38 Kamar Di Tubagus Ismail Dekat Ke Kampus,18000.0,"Tubagus Ismail, Bandung",38.0,38.0,1100.0,800.0,Ricky Celestia,"<a href=""https://www.rumah123.com/properti/bandung/kss17502/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17502/</a>",7.894736842105263,473.6842105263158,21.05263157894737
"Ijual Rumah Kost Dekat Dengan Area Perkampusan Seperti Unikom, Umpad Dan Itb",18000.0,"Bandung Utara, Bandung",38.0,38.0,1100.0,800.0,Christina Fan,"<a href=""https://www.rumah123.com/properti/bandung/kss16078/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss16078/</a>",7.894736842105263,473.6842105263158,21.05263157894737
Dijual Kosan 2 Lantai Strategis Dekat Banyak Kampus Di Bandung,18000.0,"Tubagus Ismail, Bandung",38.0,38.0,1100.0,800.0,Media Yusro,"<a href=""https://www.rumah123.com/properti/bandung/kss17220/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss17220/</a>",7.894736842105263,473.6842105263158,21.05263157894737
"Kost kostan Aktif di Tubagus Ismail Atas, Kota Bandung",18500.0,"Tubagus Ismail, Bandung",44.0,44.0,1586.0,1050.0,Mirna Kusumayati,"<a href=""https://www.rumah123.com/properti/bandung/kss14003/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14003/</a>",7.007575757575757,420.45454545454544,23.863636363636363
"Kost Kostan Aktif di Jl. Tubagaus Ismail Atas, Kota Bandung",18500.0,"Tubagus Ismail, Bandung",44.0,44.0,1586.0,1050.0,Eddie Muljawan,"<a href=""https://www.rumah123.com/properti/bandung/kss14010/"" target=""_blank"">https://www.rumah123.com/properti/bandung/kss14010/</a>",7.007575757575757,420.45454545454544,23.863636363636363
